1, 94500, Note_on_c, 1, 72, 105
1, 94500, Note_on_c, 10, 72, 91
1, 94800, Note_on_c, 1, 72, 0
1, 94800, Note_on_c, 10, 72, 0
1, 95040, Note_on_c, 1, 81, 105
1, 95040, Note_on_c, 10, 81, 91
1, 95340, Note_on_c, 1, 81, 0
1, 95340, Note_on_c, 10, 81, 0
1, 95460, Note_on_c, 1, 81, 105
1, 95460, Note_on_c, 10, 81, 91
1, 95705, Note_on_c, 1, 81, 0
1, 95705, Note_on_c, 10, 81, 0
1, 96000, Note_on_c, 1, 77, 105
1, 96000, Note_on_c, 10, 77, 91
1, 96300, Note_on_c, 1, 77, 0
1, 96300, Note_on_c, 10, 77, 0
1, 96420, Note_on_c, 1, 77, 105
1, 96420, Note_on_c, 10, 77, 91
1, 96720, Note_on_c, 1, 77, 0
1, 96720, Note_on_c, 10, 77, 0
1, 96960, Note_on_c, 1, 72, 105
1, 96960, Note_on_c, 10, 72, 91
1, 97260, Note_on_c, 1, 72, 0
1, 97260, Note_on_c, 10, 72, 0
1, 97380, Note_on_c, 1, 72, 105
1, 97380, Note_on_c, 10, 72, 91
1, 97680, Note_on_c, 1, 72, 0
1, 97680, Note_on_c, 10, 72, 0
1, 97920, Note_on_c, 1, 81, 105
1, 97920, Note_on_c, 10, 81, 91
1, 98220, Note_on_c, 1, 81, 0
1, 98220, Note_on_c, 10, 81, 0
1, 98340, Note_on_c, 1, 81, 105
1, 98340, Note_on_c, 10, 81, 91
1, 98585, Note_on_c, 1, 81, 0
1, 98585, Note_on_c, 10, 81, 0
1, 98880, Note_on_c, 1, 77, 105
1, 98880, Note_on_c, 10, 77, 91
1, 99180, Note_on_c, 1, 77, 0
1, 99180, Note_on_c, 10, 77, 0
1, 99300, Note_on_c, 1, 77, 105
1, 99300, Note_on_c, 10, 77, 91
1, 99600, Note_on_c, 1, 77, 0
1, 99600, Note_on_c, 10, 77, 0
1, 99840, Note_on_c, 1, 72, 105
1, 99840, Note_on_c, 10, 72, 91
1, 100140, Note_on_c, 1, 72, 0
1, 100140, Note_on_c, 10, 72, 0
1, 100260, Note_on_c, 1, 72, 105
1, 100260, Note_on_c, 10, 72, 91
1, 100560, Note_on_c, 1, 72, 0
1, 100560, Note_on_c, 10, 72, 0
1, 100800, Note_on_c, 1, 84, 105
1, 100800, Note_on_c, 3, 72, 81
1, 100800, Note_on_c, 10, 84, 91
1, 101100, Note_on_c, 1, 84, 0
1, 101100, Note_on_c, 10, 84, 0
1, 101220, Note_on_c, 1, 84, 105
1, 101220, Note_on_c, 10, 84, 91
1, 101465, Note_on_c, 1, 84, 0
1, 101465, Note_on_c, 10, 84, 0
1, 101760, Note_on_c, 1, 79, 105
1, 101760, Note_on_c, 10, 79, 91
1, 102060, Note_on_c, 1, 79, 0
1, 102060, Note_on_c, 10, 79, 0
1, 102180, Note_on_c, 1, 79, 105
1, 102180, Note_on_c, 10, 79, 91
1, 102480, Note_on_c, 1, 79, 0
1, 102480, Note_on_c, 10, 79, 0
1, 102720, Note_on_c, 1, 72, 105
1, 102720, Note_on_c, 3, 67, 81
1, 102720, Note_on_c, 3, 72, 0
1, 102720, Note_on_c, 10, 72, 91
1, 103020, Note_on_c, 1, 72, 0
1, 103020, Note_on_c, 10, 72, 0
1, 103140, Note_on_c, 1, 72, 105
1, 103140, Note_on_c, 10, 72, 91
1, 103440, Note_on_c, 1, 72, 0
1, 103440, Note_on_c, 10, 72, 0
1, 103680, Note_on_c, 1, 84, 105
1, 103680, Note_on_c, 10, 84, 91
1, 103980, Note_on_c, 1, 84, 0
1, 103980, Note_on_c, 10, 84, 0
1, 104100, Note_on_c, 1, 84, 105
1, 104100, Note_on_c, 10, 84, 91
1, 104345, Note_on_c, 1, 84, 0
1, 104345, Note_on_c, 10, 84, 0
1, 104640, Note_on_c, 1, 79, 105
1, 104640, Note_on_c, 10, 79, 91
1, 104820, Note_on_c, 3, 76, 81
1, 104940, Note_on_c, 1, 79, 0
1, 104940, Note_on_c, 10, 79, 0
1, 105060, Note_on_c, 1, 79, 105
1, 105060, Note_on_c, 10, 79, 91
1, 105240, Note_on_c, 3, 67, 0
1, 105360, Note_on_c, 1, 79, 0
1, 105360, Note_on_c, 10, 79, 0
1, 105600, Note_on_c, 1, 72, 105
1, 105600, Note_on_c, 10, 72, 91
1, 105780, Note_on_c, 3, 76, 0
1, 105840, Note_on_c, 3, 74, 81
1, 105900, Note_on_c, 1, 72, 0
1, 105900, Note_on_c, 10, 72, 0
1, 106020, Note_on_c, 1, 72, 105
1, 106020, Note_on_c, 10, 72, 91
1, 106320, Note_on_c, 1, 72, 0
1, 106320, Note_on_c, 10, 72, 0
1, 106560, Note_on_c, 1, 84, 105
1, 106560, Note_on_c, 10, 84, 91
1, 106800, Note_on_c, 3, 74, 0
1, 106860, Note_on_c, 1, 84, 0
1, 106860, Note_on_c, 10, 84, 0
1, 106880, Note_on_c, 3, 76, 81
1, 106980, Note_on_c, 1, 84, 105
1, 106980, Note_on_c, 10, 84, 91
1, 107225, Note_on_c, 1, 84, 0
1, 107225, Note_on_c, 10, 84, 0
1, 107520, Note_on_c, 1, 79, 105
1, 107520, Note_on_c, 10, 79, 91
1, 107820, Note_on_c, 1, 79, 0
1, 107820, Note_on_c, 10, 79, 0
1, 107940, Note_on_c, 1, 79, 105
1, 107940, Note_on_c, 10, 79, 91
1, 108240, Note_on_c, 1, 79, 0
1, 108240, Note_on_c, 10, 79, 0
1, 108480, Note_on_c, 1, 72, 105
1, 108480, Note_on_c, 10, 72, 91
1, 108780, Note_on_c, 1, 72, 0
1, 108780, Note_on_c, 10, 72, 0
1, 108900, Note_on_c, 1, 72, 105
1, 108900, Note_on_c, 10, 72, 91
1, 109200, Note_on_c, 1, 72, 0
1, 109200, Note_on_c, 10, 72, 0
1, 109440, Note_on_c, 1, 84, 105
1, 109440, Note_on_c, 10, 84, 91
1, 109740, Note_on_c, 1, 84, 0
1, 109740, Note_on_c, 10, 84, 0
1, 109755, Note_on_c, 3, 76, 0
1, 109760, Note_on_c, 3, 72, 86
1, 109860, Note_on_c, 1, 84, 105
1, 109860, Note_on_c, 10, 84, 91
1, 110105, Note_on_c, 1, 84, 0
1, 110105, Note_on_c, 10, 84, 0
1, 110400, Note_on_c, 1, 79, 105
1, 110400, Note_on_c, 10, 79, 91
1, 110700, Note_on_c, 1, 79, 0
1, 110700, Note_on_c, 10, 79, 0
1, 110820, Note_on_c, 1, 79, 105
1, 110820, Note_on_c, 10, 79, 91
1, 111120, Note_on_c, 1, 79, 0
1, 111120, Note_on_c, 10, 79, 0
1, 111360, Note_on_c, 1, 72, 105
1, 111360, Note_on_c, 10, 72, 91
1, 111660, Note_on_c, 1, 72, 0
1, 111660, Note_on_c, 10, 72, 0
1, 111780, Note_on_c, 1, 72, 105
1, 111780, Note_on_c, 10, 72, 91
1, 112080, Note_on_c, 1, 72, 0
1, 112080, Note_on_c, 10, 72, 0
1, 112320, Note_on_c, 1, 84, 105
1, 112320, Note_on_c, 6, 24, 76
1, 112320, Note_on_c, 10, 84, 91
1, 112620, Note_on_c, 1, 84, 0
1, 112620, Note_on_c, 10, 84, 0
1, 112740, Note_on_c, 1, 84, 105
1, 112740, Note_on_c, 10, 84, 91
1, 112985, Note_on_c, 1, 84, 0
1, 112985, Note_on_c, 10, 84, 0
1, 113280, Note_on_c, 1, 77, 105
1, 113280, Note_on_c, 10, 77, 91
1, 113580, Note_on_c, 1, 77, 0
1, 113580, Note_on_c, 10, 77, 0
1, 113700, Note_on_c, 1, 77, 105
1, 113700, Note_on_c, 10, 77, 91
1, 113915, Note_on_c, 3, 72, 0
1, 114000, Note_on_c, 1, 77, 0
1, 114000, Note_on_c, 10, 77, 0
1, 114240, Note_on_c, 1, 72, 105
1, 114240, Note_on_c, 3, 65, 81
1, 114240, Note_on_c, 10, 72, 91
1, 114540, Note_on_c, 1, 72, 0
1, 114540, Note_on_c, 10, 72, 0
1, 114660, Note_on_c, 1, 72, 105
1, 114660, Note_on_c, 10, 72, 91
1, 114960, Note_on_c, 1, 72, 0
1, 114960, Note_on_c, 10, 72, 0
1, 115200, Note_on_c, 1, 84, 105
1, 115200, Note_on_c, 7, 24, 0
1, 115200, Note_on_c, 10, 84, 91
1, 115500, Note_on_c, 1, 84, 0
1, 115500, Note_on_c, 10, 84, 0
1, 115620, Note_on_c, 1, 84, 105
1, 115620, Note_on_c, 10, 84, 91
1, 115865, Note_on_c, 1, 84, 0
1, 115865, Note_on_c, 10, 84, 0
1, 116160, Note_on_c, 1, 77, 105
1, 116160, Note_on_c, 3, 77, 81
1, 116160, Note_on_c, 3, 65, 0
1, 116160, Note_on_c, 10, 77, 91
1, 116460, Note_on_c, 1, 77, 0
1, 116460, Note_on_c, 10, 77, 0
1, 116580, Note_on_c, 1, 77, 105
1, 116580, Note_on_c, 10, 77, 91
1, 116880, Note_on_c, 1, 77, 0
1, 116880, Note_on_c, 10, 77, 0
1, 117120, Note_on_c, 1, 72, 105
1, 117120, Note_on_c, 10, 72, 91
1, 117240, Note_on_c, 3, 77, 0
1, 117300, Note_on_c, 3, 76, 81
1, 117420, Note_on_c, 1, 72, 0
1, 117420, Note_on_c, 10, 72, 0
1, 117540, Note_on_c, 1, 72, 105
1, 117540, Note_on_c, 10, 72, 91
1, 117840, Note_on_c, 1, 72, 0
1, 117840, Note_on_c, 10, 72, 0
1, 118080, Note_on_c, 1, 84, 105
1, 118080, Note_on_c, 10, 84, 91
1, 118335, Note_on_c, 3, 76, 0
1, 118380, Note_on_c, 1, 84, 0
1, 118380, Note_on_c, 10, 84, 0
1, 118400, Note_on_c, 3, 77, 81
1, 118500, Note_on_c, 1, 84, 105
1, 118500, Note_on_c, 10, 84, 91
1, 118745, Note_on_c, 1, 84, 0
1, 118745, Note_on_c, 10, 84, 0
1, 119040, Note_on_c, 1, 77, 105
1, 119040, Note_on_c, 10, 77, 91
1, 119340, Note_on_c, 1, 77, 0
1, 119340, Note_on_c, 10, 77, 0
1, 119460, Note_on_c, 1, 77, 105
1, 119460, Note_on_c, 10, 77, 91
1, 119760, Note_on_c, 1, 77, 0
1, 119760, Note_on_c, 10, 77, 0
1, 120000, Note_on_c, 1, 72, 105
1, 120000, Note_on_c, 10, 72, 91
1, 120300, Note_on_c, 1, 72, 0
1, 120300, Note_on_c, 10, 72, 0
1, 120420, Note_on_c, 1, 72, 105
1, 120420, Note_on_c, 10, 72, 91
1, 120720, Note_on_c, 1, 72, 0
1, 120720, Note_on_c, 10, 72, 0
1, 120960, Note_on_c, 1, 84, 105
1, 120960, Note_on_c, 10, 84, 91
1, 121260, Note_on_c, 1, 84, 0
1, 121260, Note_on_c, 10, 84, 0
1, 121380, Note_on_c, 1, 84, 105
1, 121380, Note_on_c, 10, 84, 91
1, 121625, Note_on_c, 1, 84, 0
1, 121625, Note_on_c, 10, 84, 0
1, 121920, Note_on_c, 1, 77, 105
1, 121920, Note_on_c, 10, 77, 91
1, 122220, Note_on_c, 1, 77, 0
1, 122220, Note_on_c, 10, 77, 0
1, 122340, Note_on_c, 1, 77, 105
1, 122340, Note_on_c, 10, 77, 91
1, 122640, Note_on_c, 1, 77, 0
1, 122640, Note_on_c, 10, 77, 0
1, 122880, Note_on_c, 1, 72, 105
1, 122880, Note_on_c, 10, 72, 91
1, 123180, Note_on_c, 1, 72, 0
1, 123180, Note_on_c, 10, 72, 0
1, 123300, Note_on_c, 1, 72, 105
1, 123300, Note_on_c, 10, 72, 91
1, 123600, Note_on_c, 1, 72, 0
1, 123600, Note_on_c, 10, 72, 0
1, 123840, Note_on_c, 1, 82, 105
1, 123840, Note_on_c, 10, 82, 91
1, 124140, Note_on_c, 1, 82, 0
1, 124140, Note_on_c, 10, 82, 0
1, 124260, Note_on_c, 1, 82, 105
1, 124260, Note_on_c, 10, 82, 91
1, 124505, Note_on_c, 1, 82, 0
1, 124505, Note_on_c, 10, 82, 0
1, 124800, Note_on_c, 1, 77, 105
1, 124800, Note_on_c, 10, 77, 91
1, 125100, Note_on_c, 1, 77, 0
1, 125100, Note_on_c, 10, 77, 0
1, 125220, Note_on_c, 1, 77, 105
1, 125220, Note_on_c, 10, 77, 91
1, 125480, Note_on_c, 3, 77, 0
1, 125520, Note_on_c, 1, 77, 0
1, 125520, Note_on_c, 10, 77, 0
1, 125760, Note_on_c, 1, 72, 105
1, 125760, Note_on_c, 3, 82, 81
1, 125760, Note_on_c, 10, 72, 91
1, 126060, Note_on_c, 1, 72, 0
1, 126060, Note_on_c, 10, 72, 0
1, 126180, Note_on_c, 1, 72, 105
1, 126180, Note_on_c, 10, 72, 91
1, 126480, Note_on_c, 1, 72, 0
1, 126480, Note_on_c, 10, 72, 0
1, 126720, Note_on_c, 1, 82, 105
1, 126720, Note_on_c, 10, 82, 91
1, 126840, Note_on_c, 3, 82, 0
1, 126900, Note_on_c, 3, 81, 81
1, 127020, Note_on_c, 1, 82, 0
1, 127020, Note_on_c, 10, 82, 0
1, 127140, Note_on_c, 1, 82, 105
1, 127140, Note_on_c, 10, 82, 91
1, 127385, Note_on_c, 1, 82, 0
1, 127385, Note_on_c, 10, 82, 0
1, 127680, Note_on_c, 1, 77, 105
1, 127680, Note_on_c, 10, 77, 91
1, 127980, Note_on_c, 1, 77, 0
1, 127980, Note_on_c, 10, 77, 0
1, 128040, Note_on_c, 3, 81, 0
1, 128100, Note_on_c, 1, 77, 105
1, 128100, Note_on_c, 3, 77, 81
1, 128100, Note_on_c, 10, 77, 91
1, 128400, Note_on_c, 1, 77, 0
1, 128400, Note_on_c, 10, 77, 0
1, 128640, Note_on_c, 1, 72, 105
1, 128640, Note_on_c, 10, 72, 91
1, 128940, Note_on_c, 1, 72, 0
1, 128940, Note_on_c, 10, 72, 0
1, 129060, Note_on_c, 1, 72, 105
1, 129060, Note_on_c, 10, 72, 91
1, 129360, Note_on_c, 1, 72, 0
1, 129360, Note_on_c, 3, 70, 81
1, 129360, Note_on_c, 3, 77, 0
1, 129360, Note_on_c, 10, 72, 0
1, 129600, Note_on_c, 1, 82, 105
1, 129600, Note_on_c, 10, 82, 91
1, 129900, Note_on_c, 1, 82, 0
1, 129900, Note_on_c, 10, 82, 0
1, 130020, Note_on_c, 1, 82, 105
1, 130020, Note_on_c, 10, 82, 91
1, 130265, Note_on_c, 1, 82, 0
1, 130265, Note_on_c, 10, 82, 0
1, 130560, Note_on_c, 1, 77, 105
1, 130560, Note_on_c, 10, 77, 91
1, 130860, Note_on_c, 1, 77, 0
1, 130860, Note_on_c, 10, 77, 0
1, 130980, Note_on_c, 1, 77, 105
1, 130980, Note_on_c, 10, 77, 91
1, 131280, Note_on_c, 1, 77, 0
1, 131280, Note_on_c, 10, 77, 0
1, 131520, Note_on_c, 1, 72, 105
1, 131520, Note_on_c, 10, 72, 91
1, 131820, Note_on_c, 1, 72, 0
1, 131820, Note_on_c, 10, 72, 0
1, 131940, Note_on_c, 1, 72, 105
1, 131940, Note_on_c, 10, 72, 91
1, 132240, Note_on_c, 1, 72, 0
1, 132240, Note_on_c, 10, 72, 0
1, 132480, Note_on_c, 1, 82, 105
1, 132480, Note_on_c, 10, 82, 91
1, 132780, Note_on_c, 1, 82, 0
1, 132780, Note_on_c, 10, 82, 0
1, 132900, Note_on_c, 1, 82, 105
1, 132900, Note_on_c, 10, 82, 91
1, 133145, Note_on_c, 1, 82, 0
1, 133145, Note_on_c, 10, 82, 0
1, 133440, Note_on_c, 1, 77, 105
1, 133440, Note_on_c, 3, 72, 81
1, 133440, Note_on_c, 10, 77, 91
1, 133560, Note_on_c, 3, 70, 0
1, 133740, Note_on_c, 1, 77, 0
1, 133740, Note_on_c, 10, 77, 0
1, 133860, Note_on_c, 1, 77, 105
1, 133860, Note_on_c, 10, 77, 91
1, 134160, Note_on_c, 1, 77, 0
1, 134160, Note_on_c, 10, 77, 0
1, 134400, Note_on_c, 1, 72, 105
1, 134400, Note_on_c, 10, 72, 91
1, 134700, Note_on_c, 1, 72, 0
1, 134700, Note_on_c, 10, 72, 0
1, 134820, Note_on_c, 1, 72, 105
1, 134820, Note_on_c, 10, 72, 91
1, 135120, Note_on_c, 1, 72, 0
1, 135120, Note_on_c, 10, 72, 0
1, 135360, Note_on_c, 1, 81, 105
1, 135360, Note_on_c, 10, 81, 91
1, 135660, Note_on_c, 1, 81, 0
1, 135660, Note_on_c, 10, 81, 0
1, 135780, Note_on_c, 1, 81, 105
1, 135780, Note_on_c, 10, 81, 91
1, 136025, Note_on_c, 1, 81, 0
1, 136025, Note_on_c, 10, 81, 0
1, 136320, Note_on_c, 1, 77, 105
1, 136320, Note_on_c, 10, 77, 91
1, 136620, Note_on_c, 1, 77, 0
1, 136620, Note_on_c, 10, 77, 0
1, 136740, Note_on_c, 1, 77, 105
1, 136740, Note_on_c, 10, 77, 91
1, 137040, Note_on_c, 1, 77, 0
1, 137040, Note_on_c, 10, 77, 0
1, 137220, Note_on_c, 3, 72, 0
1, 137280, Note_on_c, 1, 72, 105
1, 137280, Note_on_c, 3, 69, 64
1, 137280, Note_on_c, 10, 72, 91
1, 137580, Note_on_c, 1, 72, 0
1, 137580, Note_on_c, 10, 72, 0
1, 137700, Note_on_c, 1, 72, 105
1, 137700, Note_on_c, 10, 72, 91
1, 138000, Note_on_c, 1, 72, 0
1, 138000, Note_on_c, 10, 72, 0
1, 138240, Note_on_c, 1, 81, 105
1, 138240, Note_on_c, 10, 81, 91
1, 138540, Note_on_c, 1, 81, 0
1, 138540, Note_on_c, 10, 81, 0
1, 138660, Note_on_c, 1, 81, 105
1, 138660, Note_on_c, 10, 81, 91
1, 138905, Note_on_c, 1, 81, 0
1, 138905, Note_on_c, 10, 81, 0
1, 139200, Note_on_c, 1, 77, 105
1, 139200, Note_on_c, 3, 65, 64
1, 139200, Note_on_c, 3, 69, 0
1, 139200, Note_on_c, 10, 77, 91
1, 139500, Note_on_c, 1, 77, 0
1, 139500, Note_on_c, 10, 77, 0
1, 139620, Note_on_c, 1, 77, 105
1, 139620, Note_on_c, 10, 77, 91
1, 139920, Note_on_c, 1, 77, 0
1, 139920, Note_on_c, 10, 77, 0
1, 140160, Note_on_c, 1, 72, 105
1, 140160, Note_on_c, 10, 72, 91
1, 140400, Note_on_c, 3, 72, 64
1, 140400, Note_on_c, 3, 65, 0
1, 140460, Note_on_c, 1, 72, 0
1, 140460, Note_on_c, 10, 72, 0
1, 140580, Note_on_c, 1, 72, 105
1, 140580, Note_on_c, 10, 72, 91
1, 140880, Note_on_c, 1, 72, 0
1, 140880, Note_on_c, 10, 72, 0
1, 141120, Note_on_c, 1, 81, 105
1, 141120, Note_on_c, 10, 81, 91
1, 141420, Note_on_c, 1, 81, 0
1, 141420, Note_on_c, 10, 81, 0
1, 141540, Note_on_c, 1, 81, 105
1, 141540, Note_on_c, 10, 81, 91
1, 141785, Note_on_c, 1, 81, 0
1, 141785, Note_on_c, 10, 81, 0
1, 142080, Note_on_c, 1, 77, 105
1, 142080, Note_on_c, 10, 77, 91
1, 142380, Note_on_c, 1, 77, 0
1, 142380, Note_on_c, 10, 77, 0
1, 142475, Note_on_c, 3, 72, 0
1, 142480, Note_on_c, 3, 77, 81
1, 142500, Note_on_c, 1, 77, 105
1, 142500, Note_on_c, 10, 77, 91
1, 142800, Note_on_c, 1, 77, 0
1, 142800, Note_on_c, 10, 77, 0
1, 143040, Note_on_c, 1, 72, 105
1, 143040, Note_on_c, 10, 72, 91
1, 143340, Note_on_c, 1, 72, 0
1, 143340, Note_on_c, 10, 72, 0
1, 143460, Note_on_c, 1, 72, 105
1, 143460, Note_on_c, 10, 72, 91
1, 143760, Note_on_c, 1, 72, 0
1, 143760, Note_on_c, 10, 72, 0
1, 144000, Note_on_c, 1, 81, 105
1, 144000, Note_on_c, 10, 81, 91
1, 144300, Note_on_c, 1, 81, 0
1, 144300, Note_on_c, 10, 81, 0
1, 144420, Note_on_c, 1, 81, 105
1, 144420, Note_on_c, 10, 81, 91
1, 144665, Note_on_c, 1, 81, 0
1, 144665, Note_on_c, 10, 81, 0
1, 144960, Note_on_c, 1, 77, 105
1, 144960, Note_on_c, 10, 77, 91
1, 145260, Note_on_c, 1, 77, 0
1, 145260, Note_on_c, 10, 77, 0
1, 145380, Note_on_c, 1, 77, 105
1, 145380, Note_on_c, 10, 77, 91
1, 145680, Note_on_c, 1, 77, 0
1, 145680, Note_on_c, 10, 77, 0
1, 145920, Note_on_c, 1, 72, 105
1, 145920, Note_on_c, 10, 72, 91
1, 146220, Note_on_c, 1, 72, 0
1, 146220, Note_on_c, 10, 72, 0
1, 146340, Note_on_c, 1, 72, 105
1, 146340, Note_on_c, 10, 72, 91
1, 146640, Note_on_c, 1, 72, 0
1, 146640, Note_on_c, 10, 72, 0
1, 146880, Note_on_c, 1, 84, 105
1, 146880, Note_on_c, 2, 43, 86
1, 146880, Note_on_c, 10, 84, 91
1, 146880, Note_on_c, 12, 43, 102
1, 147180, Note_on_c, 1, 84, 0
1, 147180, Note_on_c, 10, 84, 0
1, 147300, Note_on_c, 1, 84, 105
1, 147300, Note_on_c, 10, 84, 91
1, 147515, Note_on_c, 3, 77, 0
1, 147545, Note_on_c, 1, 84, 0
1, 147545, Note_on_c, 10, 84, 0
1, 147660, Note_on_c, 3, 76, 81
1, 147840, Note_on_c, 1, 79, 105
1, 147840, Note_on_c, 10, 79, 91
1, 148140, Note_on_c, 1, 79, 0
1, 148140, Note_on_c, 10, 79, 0
1, 148260, Note_on_c, 1, 79, 105
1, 148260, Note_on_c, 10, 79, 91
1, 148560, Note_on_c, 1, 79, 0
1, 148560, Note_on_c, 3, 76, 0
1, 148560, Note_on_c, 10, 79, 0
1, 148680, Note_on_c, 3, 77, 81
1, 148680, Note_on_c, 12, 43, 0
1, 148800, Note_on_c, 1, 72, 105
1, 148800, Note_on_c, 2, 48, 86
1, 148800, Note_on_c, 2, 43, 0
1, 148800, Note_on_c, 10, 72, 91
1, 148800, Note_on_c, 12, 48, 102
1, 149100, Note_on_c, 1, 72, 0
1, 149100, Note_on_c, 10, 72, 0
1, 149220, Note_on_c, 1, 72, 105
1, 149220, Note_on_c, 10, 72, 91
1, 149520, Note_on_c, 1, 72, 0
1, 149520, Note_on_c, 10, 72, 0
1, 149640, Note_on_c, 3, 79, 81
1, 149640, Note_on_c, 3, 77, 0
1, 149760, Note_on_c, 1, 84, 105
1, 149760, Note_on_c, 10, 84, 91
1, 150060, Note_on_c, 1, 84, 0
1, 150060, Note_on_c, 10, 84, 0
1, 150180, Note_on_c, 1, 84, 105
1, 150180, Note_on_c, 10, 84, 91
1, 150425, Note_on_c, 1, 84, 0
1, 150425, Note_on_c, 10, 84, 0
1, 150720, Note_on_c, 1, 79, 105
1, 150720, Note_on_c, 10, 79, 91
1, 151020, Note_on_c, 1, 79, 0
1, 151020, Note_on_c, 10, 79, 0
1, 151140, Note_on_c, 1, 79, 105
1, 151140, Note_on_c, 10, 79, 91
1, 151200, Note_on_c, 3, 72, 81
1, 151200, Note_on_c, 3, 79, 0
1, 151440, Note_on_c, 1, 79, 0
1, 151440, Note_on_c, 10, 79, 0
1, 151680, Note_on_c, 1, 72, 105
1, 151680, Note_on_c, 10, 72, 91
1, 151980, Note_on_c, 1, 72, 0
1, 151980, Note_on_c, 10, 72, 0
1, 152100, Note_on_c, 1, 72, 105
1, 152100, Note_on_c, 10, 72, 91
1, 152400, Note_on_c, 1, 72, 0
1, 152400, Note_on_c, 10, 72, 0
1, 152640, Note_on_c, 1, 84, 105
1, 152640, Note_on_c, 3, 67, 81
1, 152640, Note_on_c, 10, 84, 91
1, 152645, Note_on_c, 3, 72, 0
1, 152940, Note_on_c, 1, 84, 0
1, 152940, Note_on_c, 10, 84, 0
1, 153060, Note_on_c, 1, 84, 105
1, 153060, Note_on_c, 10, 84, 91
1, 153305, Note_on_c, 1, 84, 0
1, 153305, Note_on_c, 10, 84, 0
1, 153600, Note_on_c, 1, 79, 105
1, 153600, Note_on_c, 3, 76, 81
1, 153600, Note_on_c, 3, 67, 0
1, 153600, Note_on_c, 10, 79, 91
1, 153900, Note_on_c, 1, 79, 0
1, 153900, Note_on_c, 10, 79, 0
1, 154020, Note_on_c, 1, 79, 105
1, 154020, Note_on_c, 10, 79, 91
1, 154320, Note_on_c, 1, 79, 0
1, 154320, Note_on_c, 10, 79, 0
1, 154560, Note_on_c, 1, 72, 105
1, 154560, Note_on_c, 3, 74, 81
1, 154560, Note_on_c, 3, 76, 0
1, 154560, Note_on_c, 10, 72, 91
1, 154860, Note_on_c, 1, 72, 0
1, 154860, Note_on_c, 10, 72, 0
1, 154980, Note_on_c, 1, 72, 105
1, 154980, Note_on_c, 10, 72, 91
1, 155280, Note_on_c, 1, 72, 0
1, 155280, Note_on_c, 10, 72, 0
1, 155520, Note_on_c, 1, 84, 105
1, 155520, Note_on_c, 3, 76, 81
1, 155520, Note_on_c, 3, 74, 0
1, 155520, Note_on_c, 10, 84, 91
1, 155820, Note_on_c, 1, 84, 0
1, 155820, Note_on_c, 10, 84, 0
1, 155940, Note_on_c, 1, 84, 105
1, 155940, Note_on_c, 10, 84, 91
1, 156185, Note_on_c, 1, 84, 0
1, 156185, Note_on_c, 10, 84, 0
1, 156480, Note_on_c, 1, 79, 105
1, 156480, Note_on_c, 10, 79, 91
1, 156780, Note_on_c, 1, 79, 0
1, 156780, Note_on_c, 10, 79, 0
1, 156900, Note_on_c, 1, 79, 105
1, 156900, Note_on_c, 10, 79, 91
1, 157200, Note_on_c, 1, 79, 0
1, 157200, Note_on_c, 10, 79, 0
1, 157440, Note_on_c, 1, 72, 105
1, 157440, Note_on_c, 10, 72, 91
1, 157740, Note_on_c, 1, 72, 0
1, 157740, Note_on_c, 10, 72, 0
1, 157860, Note_on_c, 1, 72, 105
1, 157860, Note_on_c, 10, 72, 91
1, 158160, Note_on_c, 1, 72, 0
1, 158160, Note_on_c, 2, 48, 0
1, 158160, Note_on_c, 10, 72, 0
1, 158220, Note_on_c, 12, 48, 0
1, 158400, Note_on_c, 1, 84, 105
1, 158400, Note_on_c, 2, 41, 86
1, 158400, Note_on_c, 3, 77, 81
1, 158400, Note_on_c, 3, 76, 0
1, 158400, Note_on_c, 10, 84, 91
1, 158400, Note_on_c, 12, 41, 102
1, 158700, Note_on_c, 1, 84, 0
1, 158700, Note_on_c, 10, 84, 0
1, 158820, Note_on_c, 1, 84, 105
1, 158820, Note_on_c, 10, 84, 91
1, 159065, Note_on_c, 1, 84, 0
1, 159065, Note_on_c, 10, 84, 0
1, 159360, Note_on_c, 1, 77, 105
1, 159360, Note_on_c, 10, 77, 91
1, 159660, Note_on_c, 1, 77, 0
1, 159660, Note_on_c, 10, 77, 0
1, 159780, Note_on_c, 1, 77, 105
1, 159780, Note_on_c, 10, 77, 91
1, 160080, Note_on_c, 1, 77, 0
1, 160080, Note_on_c, 10, 77, 0
1, 160140, Note_on_c, 2, 41, 0
1, 160200, Note_on_c, 2, 53, 86
1, 160200, Note_on_c, 12, 53, 102
1, 160200, Note_on_c, 12, 41, 0
1, 160320, Note_on_c, 1, 72, 105
1, 160320, Note_on_c, 10, 72, 91
1, 160620, Note_on_c, 1, 72, 0
1, 160620, Note_on_c, 10, 72, 0
1, 160740, Note_on_c, 1, 72, 105
1, 160740, Note_on_c, 10, 72, 91
1, 161040, Note_on_c, 1, 72, 0
1, 161040, Note_on_c, 10, 72, 0
1, 161280, Note_on_c, 1, 84, 105
1, 161280, Note_on_c, 10, 84, 91
1, 161580, Note_on_c, 1, 84, 0
1, 161580, Note_on_c, 10, 84, 0
1, 161700, Note_on_c, 1, 84, 105
1, 161700, Note_on_c, 10, 84, 91
1, 161945, Note_on_c, 1, 84, 0
1, 161945, Note_on_c, 10, 84, 0
1, 162240, Note_on_c, 1, 77, 105
